Fecha ;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion ;Rad Solar
21/01/2017 0:00;36,8;19,6;0,8;334;0;0;0;0;0;14,4;0;13,9;564;69;0,1;283
22/01/2017 0:00;38,5;17,8;0,9;337;0;0;0;0;0;16,1;0;12,5;564;64;0,2;312
23/01/2017 0:00;35,6;15,7;0,9;329;48,7;15,8;64,5;0;0;16,2;0;11;564;59;0,1;344
24/01/2017 0:00;45,3;22,3;0,8;307;48,9;16,6;65,4;0;0;18,6;0;11,8;564;63;0,1;313
25/01/2017 0:00;46;24,8;0,8;323;0;0;0;0;0;16,2;0;13;564;66;0,6;327
26/01/2017 0:00;34,3;19;0,6;46;0;0;0;0;0;6,7;0;13,2;564;67;0,1;128
27/01/2017 0:00;15,5;9,1;1,2;66;0;0;0;0;0;5,9;0;13,1;565;70;1,2;141
28/01/2017 0:00;24,6;12,3;0,7;74;0;0;0;0;0;7,3;0;13,2;565;66;0;162
29/01/2017 0:00;24,7;12;1;58;0;0;0;0;0;5,6;0;13;564;70;0;172
30/01/2017 0:00;19,5;9,5;1;82;0;0;0;0;0;7,3;0;13,3;564;68;0;204
31/01/2017 0:00;37,4;18,5;0,5;20;0;0;0;0;0;6;0;13,3;565;70;0;136
1/02/2017 0:00;33,8;15,3;0,7;78;0;0;0;0;0;4,8;0;14,5;564;67;0,4;175
2/02/2017 0:00;39,4;17,3;0,8;73;0;0;0;0;0;6,3;0;13,8;564;65;0;264
2/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/05/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/06/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/07/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/08/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/09/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/10/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/11/2017 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
